Question,Predicted,answers,label,llm_output
गेब्रियल यूक्रेन में रहता है और निकोलई फ्रांस में रहता है। फ्रांस में कौन रहता है?,निकोलई फ्रांस में रहता है।,निकोलई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
गेब्रियल ग्रीस में रहता है और मारिया फ्रांस में रहता है। ग्रीस में कौन रहता है?,"According to the information, गेब्रियल (Gabriel) रहता है (lives) in ग्रीस (Greece).",गेब्रियल,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
गेब्रियल ग्रीस में रहता है और मारिया फ्रांस में रहता है। फ्रांस में कौन रहता है?,"According to the information, मारिया (Maria) lives in फ्रांस (France).",मारिया,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
गेब्रियल टर्की में रहता है और मुस्तफा फ्रांस में रहता है। टर्की में कौन रहता है?,"According to the information, गेब्रियल (Gabriel) lives in टर्की (Turkey).",गेब्रियल,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
गेब्रियल टर्की में रहता है और मुस्तफा फ्रांस में रहता है। फ्रांस में कौन रहता है?,"According to the information, मुस्तफा (Mustafa) रहता है (lives) in फ्रांस (France).",मुस्तफा,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
गेब्रियल केन्या में रहता है और जिमोन फ्रांस में रहता है। केन्या में कौन रहता है?,गेब्रियल केन्या में रहता है।,गेब्रियल,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
गेब्रियल केन्या में रहता है और जिमोन फ्रांस में रहता है। फ्रांस में कौन रहता है?,जिमोन फ्रांस में रहता है।,जिमोन,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
गेब्रियल थाईलैंड में रहता है और सोमचाई फ्रांस में रहता है। थाईलैंड में कौन रहता है?,"According to the information, गेब्रियल (Gabriel) lives in थाईलैंड (Thailand).",गेब्रियल,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
गेब्रियल थाईलैंड में रहता है और सोमचाई फ्रांस में रहता है। फ्रांस में कौन रहता है?,"According to the information, सोमचाई (Somchai) lives in फ्रांस (France).",सोमचाई,Hindi,"The assistant's response is in a mix of English and Hindi, but it aligns with the reference provided.

Rating: [[3]]"
बहादुर जापान में रहता है और हारुतो नेपाल में रहता है। जापान में कौन रहता है?,"According to the information, बहादुर (Bahadur) lives in Japan.",बहादुर,Hindi,"The assistant's response is in English but aligns with the reference provided.

Rating: [[2]]"
बहादुर जापान में रहता है और हारुतो नेपाल में रहता है। नेपाल में कौन रहता है?,"According to the information, हारुतो (Haruto) lives in नेपाल (Nepal).",हारुतो,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर यूक्रेन में रहता है और निकोलई नेपाल में रहता है। यूक्रेन में कौन रहता है?,"According to the information, बहादुर (Bahadur) lives in यूक्रेन (Ukraine).",बहादुर,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर यूक्रेन में रहता है और निकोलई नेपाल में रहता है। नेपाल में कौन रहता है?,"According to the information, निकोलई (Nikolai) रहता है (lives) in नेपाल (Nepal).",निकोलई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर ग्रीस में रहता है और मारिया नेपाल में रहता है। ग्रीस में कौन रहता है?,"According to the information, बहादुर (Bahadur) lives in ग्रीस (Greece).",बहादुर,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर ग्रीस में रहता है और मारिया नेपाल में रहता है। नेपाल में कौन रहता है?,"According to the information, मारिया (Maria) रहता है (lives) in नेपाल (Nepal).",मारिया,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर टर्की में रहता है और मुस्तफा नेपाल में रहता है। टर्की में कौन रहता है?,"According to the information, बहादुर (Bahadur) lives in टर्की (Turkey).",बहादुर,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर टर्की में रहता है और मुस्तफा नेपाल में रहता है। नेपाल में कौन रहता है?,"According to the information, मुस्तफा (Mustafa) रहता है (lives) in नेपाल (Nepal).",मुस्तफा,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर केन्या में रहता है और जिमोन नेपाल में रहता है। केन्या में कौन रहता है?,"According to the information, बहादुर (Bahadur) lives in केन्या (Kenya).",बहादुर,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर केन्या में रहता है और जिमोन नेपाल में रहता है। नेपाल में कौन रहता है?,जिमोन नेपाल में रहता है।,जिमोन,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर थाईलैंड में रहता है और सोमचाई नेपाल में रहता है। थाईलैंड में कौन रहता है?,"According to the information, बहादुर (Bahadur) lives in थाईलैंड (Thailand).",बहादुर,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
बहादुर थाईलैंड में रहता है और सोमचाई नेपाल में रहता है। नेपाल में कौन रहता है?,"According to the information, सोमचाई (Somchai) lives in नेपाल (Nepal).",सोमचाई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हारुतो यूक्रेन में रहता है और निकोलई जापान में रहता है। यूक्रेन में कौन रहता है?,"According to the information, हारुतो (Haruto) lives in Ukraine.",हारुतो,Hindi,"The assistant's response is in English but aligns with the reference provided.

Rating: [[2]]"
हारुतो यूक्रेन में रहता है और निकोलई जापान में रहता है। जापान में कौन रहता है?,"According to the information, निकोलई (Nikolai) lives in जापान (Japan).",निकोलई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हारुतो ग्रीस में रहता है और मारिया जापान में रहता है। ग्रीस में कौन रहता है?,"According to the information, हारुतो (Haruto) lives in ग्रीस (Greece).",हारुतो,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हारुतो ग्रीस में रहता है और मारिया जापान में रहता है। जापान में कौन रहता है?,"According to the information, मारिया (Maria) lives in जापान (Japan).",मारिया,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हारुतो टर्की में रहता है और मुस्तफा जापान में रहता है। टर्की में कौन रहता है?,"According to the information, हारुतो (Haruto) lives in टर्की (Turkey).",हारुतो,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हारुतो टर्की में रहता है और मुस्तफा जापान में रहता है। जापान में कौन रहता है?,"According to the information, मुस्तफा (Mustafa) lives in जापान (Japan).",मुस्तफा,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हारुतो केन्या में रहता है और जिमोन जापान में रहता है। केन्या में कौन रहता है?,हारुतो केन्या में रहता है।,हारुतो,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हारुतो केन्या में रहता है और जिमोन जापान में रहता है। जापान में कौन रहता है?,जिमोन जापान में रहता है।,जिमोन,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हारुतो थाईलैंड में रहता है और सोमचाई जापान में रहता है। थाईलैंड में कौन रहता है?,हारुतो थाईलैंड में रहता है।,हारुतो,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
हारुतो थाईलैंड में रहता है और सोमचाई जापान में रहता है। जापान में कौन रहता है?,"According to the information, सोमचाई (Somchai) lives in जापान (Japan).",सोमचाई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
निकोलई ग्रीस में रहता है और मारिया यूक्रेन में रहता है। ग्रीस में कौन रहता है?,"According to the information, निकोलई (Nikolai) lives in ग्रीस (Greece).",निकोलई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
निकोलई ग्रीस में रहता है और मारिया यूक्रेन में रहता है। यूक्रेन में कौन रहता है?,"According to the information, मारिया (Maria) lives in यूक्रेन (Ukraine).",मारिया,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
निकोलई टर्की में रहता है और मुस्तफा यूक्रेन में रहता है। टर्की में कौन रहता है?,"According to the information, निकोलई (Nikolai) रहता है (lives) in टर्की (Turkey).",निकोलई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
निकोलई टर्की में रहता है और मुस्तफा यूक्रेन में रहता है। यूक्रेन में कौन रहता है?,"According to the information, मुस्तफा (Mustafa) रहता है (lives) in यूक्रेन (Ukraine).",मुस्तफा,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
निकोलई केन्या में रहता है और जिमोन यूक्रेन में रहता है। केन्या में कौन रहता है?,"According to the information, निकोलई (Nikolai) lives in केन्या (Kenya).",निकोलई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
निकोलई केन्या में रहता है और जिमोन यूक्रेन में रहता है। यूक्रेन में कौन रहता है?,जिमोन यूक्रेन में रहता है।,जिमोन,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
निकोलई थाईलैंड में रहता है और सोमचाई यूक्रेन में रहता है। थाईलैंड में कौन रहता है?,"According to the information, निकोलई (Nikolai) lives in थाईलैंड (Thailand).",निकोलई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
निकोलई थाईलैंड में रहता है और सोमचाई यूक्रेन में रहता है। यूक्रेन में कौन रहता है?,"According to the information, सोमचाई (Somchai) lives in यूक्रेन (Ukraine).",सोमचाई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मारिया टर्की में रहता है और मुस्तफा ग्रीस में रहता है। टर्की में कौन रहता है?,"According to the information, मारिया (Maria) रहता है (lives) in टर्की (Turkey).",मारिया,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मारिया टर्की में रहता है और मुस्तफा ग्रीस में रहता है। ग्रीस में कौन रहता है?,"According to the information, मुस्तफा (Mustafa) रहता है (lives) in ग्रीस (Greece).",मुस्तफा,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मारिया केन्या में रहता है और जिमोन ग्रीस में रहता है। केन्या में कौन रहता है?,"According to the information, मारिया (Maria) lives in केन्या (Kenya).",मारिया,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मारिया केन्या में रहता है और जिमोन ग्रीस में रहता है। ग्रीस में कौन रहता है?,जिमोन ग्रीस में रहता है।,जिमोन,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मारिया थाईलैंड में रहता है और सोमचाई ग्रीस में रहता है। थाईलैंड में कौन रहता है?,"According to the information, मारिया (Maria) lives in थाईलैंड (Thailand).",मारिया,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मारिया थाईलैंड में रहता है और सोमचाई ग्रीस में रहता है। ग्रीस में कौन रहता है?,"According to the information, सोमचाई (Somchai) lives in ग्रीस (Greece).",सोमचाई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मुस्तफा केन्या में रहता है और जिमोन टर्की में रहता है। केन्या में कौन रहता है?,"According to the information, मुस्तफा (Mustafa) lives in केन्या (Kenya).",मुस्तफा,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मुस्तफा केन्या में रहता है और जिमोन टर्की में रहता है। टर्की में कौन रहता है?,"एक आसान सवाल! 😊

टर्की में जिमोन रहता है।",जिमोन,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मुस्तफा थाईलैंड में रहता है और सोमचाई टर्की में रहता है। थाईलैंड में कौन रहता है?,"According to the information, मुस्तफा (Mustafa) lives in थाईलैंड (Thailand).",मुस्तफा,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
मुस्तफा थाईलैंड में रहता है और सोमचाई टर्की में रहता है। टर्की में कौन रहता है?,"According to the information, सोमचाई (Somchai) lives in टर्की (Turkey).",सोमचाई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
जिमोन थाईलैंड में रहता है और सोमचाई केन्या में रहता है। थाईलैंड में कौन रहता है?,जिमोन थाईलैंड में रहता है।,जिमोन,Hindi,"Response: The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
जिमोन थाईलैंड में रहता है और सोमचाई केन्या में रहता है। केन्या में कौन रहता है?,"According to the information, सोमचाई (Somchai) lives in केन्या (Kenya).",सोमचाई,Hindi,"The assistant's response is in the same language as the reference and aligns with the reference provided.

Rating: [[1]]"
